ans,ans_idx,sentence,true
九州通医药集团股份有限公司->公司,"[{""name"": ""九州通医药集团股份有限公司"", ""alias"": ""公司"", ""name_idx"": [0, 12], ""alias_idx"": [19, 20]}]",九州通医药集团股份有限公司（以下简称“公司”）于2019年12月19日发行了2019年度第五期超短期融资券（简称：19九州通SCP005，代码：011903047），发行总额为4亿元人民币，期限60天，发行利率为4.60%，本期计息起始日为2019年12月23日，本期计息结束日为2020年2月20日,1
英雄体育VSPN->VSPN,"[{""name"": ""英雄体育VSPN"", ""alias"": ""VSPN"", ""name_idx"": [10, 17], ""alias_idx"": [23, 26]}]",中国电竞赛事运营公司英雄体育VSPN（以下简称VSPN）为拓展海外市场进行B+轮融资，已筹集到6000万美元,1
英雄体育VSPN->VSPN,"[{""name"": ""英雄体育VSPN"", ""alias"": ""VSPN"", ""name_idx"": [37, 44], ""alias_idx"": [50, 53]}]",投资界（ID：pedaily2012）2月25日消息，中国电竞赛事运营公司英雄体育VSPN（以下简称VSPN）为拓展海外市场进行B+轮融资，已筹集到6000万美元,1
深圳华大智造科技股份有限公司->华大智造,"[{""name"": ""深圳华大智造科技股份有限公司"", ""alias"": ""华大智造"", ""name_idx"": [37, 50], ""alias_idx"": [57, 60]}]",7月12日消息，近日，基点生物科技（上海）有限公司宣布完成C+轮融资，获得深圳华大智造科技股份有限公司（以下简称“华大智造”）的战略投资,1
,[],证券代码：603808 证券简称：歌力思 公告编号：临 2019-025,1
深圳歌力思服饰股份有限公司->公司,"[{""name"": ""深圳歌力思服饰股份有限公司"", ""alias"": ""公司"", ""name_idx"": [2, 14], ""alias_idx"": [21, 22]}]","根据深圳歌力思服饰股份有限公司（以下简称“公司”）《深圳歌力思服饰股份有限公司第二期限制性股票激励计划（草案修订稿）及其摘要》的相关规定,公司于2019年1月18日召开了第三届董事会第十一次会议及第三届监事会第九次会议，2019年2月15日召开2019年第一次临时股东大会决议，分别审议通过了《关于回购注销部分激励对象已获授但尚未解锁的第二期限制性股票的议案》",1
浙江小望科技有限公司->小望科技,"[{""name"": ""浙江小望科技有限公司"", ""alias"": ""小望科技"", ""name_idx"": [8, 17], ""alias_idx"": [24, 27]}]",数字化企业服务商浙江小望科技有限公司（以下简称“小望科技”）已完成近亿元的B轮融资,1
深圳市声扬科技有限公司->声扬科技,"[{""name"": ""深圳市声扬科技有限公司"", ""alias"": ""声扬科技"", ""name_idx"": [37, 47], ""alias_idx"": [54, 57]}]",投资界（微信ID：pedaily2012）9月22日消息，据36Kr报道，深圳市声扬科技有限公司（以下简称“声扬科技”）近日宣布完成近亿元人民币的A轮融资，由光远投资领投，前海母基金、招商启航资本、水木资本与香港X科技基金等跟投,1
西贝筱面村->西贝,"[{""name"": ""西贝筱面村"", ""alias"": ""西贝"", ""name_idx"": [25, 29], ""alias_idx"": [37, 38]}]",“315”热度不减，继外婆家被爆出食品安全问题后，西贝筱面村（以下简称为“西贝”）也被曝光存在卫生问题,1
,[],4月1日消息，阿里巴巴中国站3月31日发布关于《阿里巴巴中国网站品牌准入标准》的修订公告（以下简称公告）,1
,[],上海拉夏贝尔服饰股份有限公司（以下简称“拉夏贝尔”）发布公告称，于当天收到上海证券交易所上证公函【2019】0428号《关于对上海拉夏贝尔服饰股份有限公司2018年年度报告的事后审核问询函》(以下简称“问询函”),1
《生物特征信息隐私法》->BIPA,"[{""name"": ""《 生物特征信息隐私法 》"", ""alias"": ""BIPA"", ""name_idx"": [45, 57], ""alias_idx"": [61, 64]}]",美国是联邦制国家，法律分为联邦法和州法律，各个州的法律各有不同，而伊利诺伊州有着相对健全的《 生物特征信息隐私法 》，简称BIPA,1
BuyNow，PayLater->BNPL,"[{""name"": ""Buy Now，Pay Later"", ""alias"": ""BNPL"", ""name_idx"": [55, 71], ""alias_idx"": [77, 80]}]",如果是在之前，你可能会遗憾地摇摇头，将它划走，但是现在，这个问题有了解决的办法——你可以选择“先买后付”服务（Buy Now，Pay Later，以下简称BNPL）,1
北京华冠商业科技发展有限公司->华冠超市,"[{""name"": ""北京华冠商业科技发展有限公司"", ""alias"": ""华冠超市"", ""name_idx"": [9, 22], ""alias_idx"": [29, 32]}]",⑥据报道，商超品牌北京华冠商业科技发展有限公司（以下简称“华冠超市”），已成为京东世纪贸易集团成员公司，由京东孙公司江苏卓誉信息技术有限公司100%持股,1
山东成欣服装分拣厂->山东成欣,"[{""name"": ""山东成欣服装分拣厂"", ""alias"": ""山东成欣"", ""name_idx"": [1, 9], ""alias_idx"": [16, 19]}]",”山东成欣服装分拣厂（以下简称“山东成欣”）创始人王金成说，“就算已经破成碎布条的旧衣服，也可用于生产蔬菜大棚保温棉、环保手套、拖把、隔音棉等产品,1
AutonomousCase-HandlingRobotics->ACR,"[{""name"": ""Autonomous Case-Handling Robotics"", ""alias"": ""ACR"", ""name_idx"": [17, 49], ""alias_idx"": [56, 58]}]",【亿邦动力讯】全球箱式仓储机器人（Autonomous Case-Handling Robotics，以下简称“ACR”）系统提供者——海柔创新宣布连续完成两轮共超2亿美元融资,1
泉州市兴唐品牌管理有限公司->兴唐,"[{""name"": ""泉州市兴唐品牌管理有限公司"", ""alias"": ""兴唐"", ""name_idx"": [43, 55], ""alias_idx"": [61, 62]}]",2019年9月，由福建战地吉普户外服饰有限公司联手鹏城创业（深圳）控股有限公司共同创立泉州市兴唐品牌管理有限公司（以下简称兴唐），与商标持有人中山市石岐区远胜制衣厂签订10年品牌经营管理权,1
,[],从蚂蚁在这次上市准备过程中公布的招股说明书，我们看到，蚂蚁基于有限合伙投资协议形成的控制链条（以下简称“有限合伙构架”）最终完成了控制权安排,1
,[],证券代码：600998 证券简称：九州通 公告编号：临 2019-054,1
转债代码：110034转债->九州转,"[{""name"": ""转债代码：110034 转债"", ""alias"": ""九州转"", ""name_idx"": [0, 13], ""alias_idx"": [17, 19]}]",转债代码：110034 转债简称：九州转债,1
,[],? 2019 年 6 月 27 日，公司完成了 2019 年度第一期资产支持票据（以下简称“本票据”）的发行工作，发行总额为 10.00 亿元人民币，公司股东上海弘康实业投资有限公司（以下简称“上海弘康”）认购了 1 亿元的份额,1
上海证券交易所或中国银行间市场交易商协会->交易商协会,"[{""name"": ""上海证券交易所或中国银行间市场交易商协会"", ""alias"": ""交易商协会"", ""name_idx"": [69, 88], ""alias_idx"": [95, 99]}]",2019年1月4日，公司2019年第一次临时股东大会审议通过《关于公司拟注册发行应收账款资产支持证券（或资产支持票据）的议案》，同意公司在上海证券交易所或中国银行间市场交易商协会（以下简称“交易商协会”）注册发行总额度不超过 40 亿元的应收账款资产支持证券和/或资产支持票据,1
中国出国人员服务总公司->中出服,"[{""name"": ""中国出国人员服务总公司"", ""alias"": ""中出服"", ""name_idx"": [12, 22], ""alias_idx"": [29, 31]}]",4月3日消息，寺库宣布与中国出国人员服务总公司(以下简称“中出服”)达成合作，正式进军免税品消费行业,1
国铁吉讯科技有限公司->国铁吉讯,"[{""name"": ""国铁吉讯科技有限公司"", ""alias"": ""国铁吉讯"", ""name_idx"": [23, 32], ""alias_idx"": [39, 42]}]",中国铁路动车组Wi-Fi建设和运营的唯一主体是国铁吉讯科技有限公司（以下简称“国铁吉讯”），企查查信息显示，国铁吉讯由中国铁路投资有限公司、腾讯与吉利汽车合资成立,1
凯尔特亚洲创投->凯尔特亚洲,"[{""name"": ""凯尔特亚洲创投"", ""alias"": ""凯尔特亚洲"", ""name_idx"": [6, 12], ""alias_idx"": [17, 21]}]",本轮领投方为凯尔特亚洲创投（简称“凯尔特亚洲”），其他跟投方包括加拿大商业发展基金、加拿大国家银行、Wish 联合创始人Danny Zhang以及前红杉中国董事总经理潘闵,1
凯尔特亚洲创投->凯尔特亚洲,"[{""name"": ""凯尔特亚洲创投"", ""alias"": ""凯尔特亚洲"", ""name_idx"": [6, 12], ""alias_idx"": [19, 23]}]",本轮领投方为凯尔特亚洲创投（以下简称“凯尔特亚洲”），其他跟投方包括加拿大商业发展基金、加拿大国家银行、Wish 联合创始人Danny Zhang以及前红杉中国董事总经理潘闵,1
力码科技->力码,"[{""name"": ""力码科技"", ""alias"": ""力码"", ""name_idx"": [34, 37], ""alias_idx"": [44, 45]}]",投资界（ID：pedaily2012）4月22日消息，据36氪消息，力码科技（以下简称“力码”）完成3亿元人民币B轮融资，本轮融资由独秀资本（Unicorn Capital Partners）领投，老股东高瓴创投、GGV纪源资本、心元资本跟投,1
高丽雅娜NOKDU绿豆->绿豆,"[{""name"": ""高丽雅娜NOKDU绿豆"", ""alias"": ""绿豆"", ""name_idx"": [13, 23], ""alias_idx"": [29, 30]}]",源自韩国的有机发酵护肤品牌高丽雅娜NOKDU绿豆（以下简称绿豆）主打有机发酵护肤理念，以其产品特有的乳酸菌发酵绿豆提取物，满载激活肌肤的能量，发酵生活中的美好，针对中端市场开发,1
EVALUNA依花珞娜->依花珞娜,"[{""name"": ""EVALUNA依花珞娜"", ""alias"": ""依花珞娜"", ""name_idx"": [6, 16], ""alias_idx"": [22, 25]}]",2020年，EVALUNA依花珞娜（以下简称依花珞娜）被全新推出,1
YOSHI宥希->宥希,"[{""name"": ""YOSHI宥希"", ""alias"": ""宥希"", ""name_idx"": [29, 35], ""alias_idx"": [41, 42]}]",2021年5月，在第26届CBE中国美容博览会上首次亮相的YOSHI宥希（以下简称宥希），是高丽雅娜科技公司在中国唯一首发的高端彩妆品牌，也是为品牌矩阵构建的再次加码,1
《关于新时期促进集成电路产业和软件产业高质量发展若干政策的通知》->《通知》,"[{""name"": ""《关于新时期促进集成电路产业和软件产业高质量发展若干政策的通知》"", ""alias"": ""《通知》"", ""name_idx"": [17, 48], ""alias_idx"": [54, 57]}]",【亿邦动力讯】8月4日，国务院发布《关于新时期促进集成电路产业和软件产业高质量发展若干政策的通知》（以下简称《通知》），制定出台了财税、投融资、研究开发、进出口、人才、知识产权、市场应用、国际合作等八个方面的政策措施，大力支持集成电路和软件产业,1
,[],罗永浩直播公司为北京交个朋友数码科技有限公司（以下简称“交个朋友”）,1
宁波创泽云投资合伙企业（有限合伙）->投资基金,"[{""name"": ""宁波创泽云投资合伙企业（有限合伙）"", ""alias"": ""投资基金"", ""name_idx"": [51, 67], ""alias_idx"": [72, 75]}]",投资界（微信ID：pedaily2012）11月17日消息，中际旭创发布公告，公司与合伙人共同出资设立宁波创泽云投资合伙企业（有限合伙）（简称：投资基金），基于投资基金未来的战略发展规划，为满足投资基金的后续投资需求，进一步加快公司在光通信领域的业务扩展及产业链延伸，为其业务拓展提供资金支持，本次基金有限合伙人苏州旭创拟以自有资金3500万元对投资基金进行增资,1
 Tapdata（深圳钛铂数据有限公->“Tapdat,"[{""name"": "" Tapdata（深圳钛铂数据有限公"", ""alias"": ""“Tapdat"", ""name_idx"": [27, 44], ""alias_idx"": [51, 57]}]",7月16日，面向企业OLTP业务的实时数据服务平台公司 Tapdata（深圳钛铂数据有限公司，以下简称“Tapdata”），宣布完成来自五源资本独家领投的Pre-A 轮融资和来自德联资本、XVC联合领投的Pre-A+轮融资，投资金额达千万美金,1
,[],到了去年7月16日，疫情之下，商超歇业、物流中断、餐饮关店，社区零售的作用进一步凸显，在此背景下，商务部、财政部等七个部门联合发布《关于开展小店经济推进行动的通知》（以下简称“通知”）,1
平安健康医疗科技有限公司->平安好医生,"[{""name"": ""平安健康医疗科技有限公司"", ""alias"": ""平安好医生"", ""name_idx"": [3, 14], ""alias_idx"": [21, 25]}]",日前，平安健康医疗科技有限公司（股票简称“平安好医生”，1833.HK）与礼来制药达成战略合作，双方将在患者用药服务、疾病管理、医学科普和医疗保险等方面展开创新性探索，搭建切实可行的服务模式，推动全方位、全生命周期的一体化医疗健康管理，探索医患药险服务闭环,1
